batch_44,59215648.0
batch_45,60609100.0
batch_47,57856460.0
batch_46,57665400.0
batch_42,57823568.0
batch_43,58580552.0
batch_41,59778780.0
batch_40,58137844.0
batch_33,57676592.0
batch_27,57987184.0
batch_02,57899596.0
batch_03,57745652.0
batch_26,57851576.0
batch_32,57674760.0
batch_24,57724948.0
batch_30,57740932.0
batch_18,57996540.0
batch_01,57704756.0
batch_00,57696100.0
batch_19,57832916.0
batch_31,57757000.0
batch_25,57666620.0
batch_21,60497572.0
batch_35,57806820.0
batch_04,57908236.0
batch_05,58297360.0
batch_34,57762436.0
batch_20,57772148.0
batch_36,57678816.0
batch_22,57700740.0
batch_07,57766564.0
batch_06,57684368.0
batch_23,57747944.0
batch_37,59996328.0
batch_12,57927328.0
batch_13,57707380.0
batch_11,57785792.0
batch_39,57836912.0
batch_08,58089156.0
batch_09,59395976.0
batch_38,57696980.0
batch_10,57902516.0
batch_28,57733184.0
batch_14,57679600.0
batch_15,57686192.0
batch_29,57936048.0
batch_17,57855196.0
batch_16,57683960.0
batch_48,57749800.0
batch_49,22922376.0
