  804954648, dustbin__000_0.agc
  481058276, dustbin__000_1.agc
  301342893, dustbin__000_2.agc
  531114231, dustbin__000_3.agc
  725979328, dustbin__001_0.agc
  709878583, dustbin__001_1.agc
  491391679, dustbin__001_2.agc
  524521626, dustbin__001_3.agc
  609411897, dustbin__002_0.agc
  601563100, dustbin__002_1.agc
  555211664, dustbin__002_2.agc
  176398396, dustbin__002_3.agc
  110058145, dustbin__003_0.agc
  339493781, dustbin__003_1.agc
  489087039, dustbin__003_2.agc
  322822810, dustbin__003_3.agc
  541145336, dustbin__004_0.agc
  475496701, dustbin__004_1.agc
  229974752, dustbin__004_2.agc
   74787759, dustbin__004_3.agc
   47760290, dustbin__005_0.agc
  139798993, dustbin__005_1.agc
  335820999, dustbin__005_2.agc
  212944887, dustbin__005_3.agc
  175040494, dustbin__006_0.agc
  301065686, dustbin__006_1.agc
  316380435, dustbin__006_2.agc
  378617272, dustbin__006_3.agc
  313956155, dustbin__007_0.agc
  388160535, dustbin__007_1.agc
  248715673, dustbin__007_2.agc
  118696965, dustbin__007_3.agc
  167314204, dustbin__008_0.agc
  294836192, dustbin__008_1.agc
  255443938, dustbin__008_2.agc
  237930587, dustbin__008_3.agc
  241517617, dustbin__009_0.agc
  282312886, dustbin__009_1.agc
  152233870, dustbin__009_2.agc
  411822209, dustbin__009_3.agc
  480553297, dustbin__010_0.agc
  335972990, dustbin__010_1.agc
  216949587, dustbin__010_2.agc
  304892843, dustbin__010_3.agc
  590717248, dustbin__011_0.agc
  308957153, dustbin__011_1.agc
  360824590, dustbin__011_2.agc
  544474606, dustbin__011_3.agc
  499492609, dustbin__012_0.agc
  244507498, dustbin__012_1.agc
  133571065, dustbin__012_2.agc
   89384326, dustbin__012_3.agc
  205614759, dustbin__013_0.agc
  144948293, dustbin__013_1.agc
  179568289, dustbin__013_2.agc
  163224567, dustbin__013_3.agc
  167710805, dustbin__014_0.agc
  134443955, dustbin__014_1.agc
  212776608, dustbin__014_2.agc
  212585775, dustbin__014_3.agc
  206798076, dustbin__015_0.agc
  131444454, dustbin__015_1.agc
  378137584, dustbin__015_2.agc
  201446906, dustbin__015_3.agc
  170389888, dustbin__016_0.agc
  211425483, dustbin__016_1.agc
  353717140, dustbin__016_2.agc
  272060887, dustbin__016_3.agc
  378471244, dustbin__017_0.agc
  535672797, dustbin__017_1.agc
  433800124, dustbin__017_2.agc
  308773276, dustbin__017_3.agc
  151150087, dustbin__018_0.agc
  607142019, dustbin__018_1.agc
  952019590, dustbin__018_2.agc
  604068800, dustbin__018_3.agc
 1257717222, dustbin__019_0.agc
  902451284, dustbin__019_1.agc
 1345730770, dustbin__019_2.agc
  331863605, dustbin__019_3.agc
  364777767, dustbin__020_0.agc
  610419169, dustbin__020_1.agc
  473919988, dustbin__020_2.agc
  349202005, dustbin__020_3.agc
  255534880, dustbin__021_0.agc
   60818020, dustbin__021_1.agc
  425670843, unknown__000_0.agc
  170852413, unknown__000_1.agc
  393419703, unknown__000_2.agc
  332040779, unknown__000_3.agc
  162718482, unknown__001_0.agc
  334327081, unknown__001_1.agc
  506304492, unknown__001_2.agc
  458886305, unknown__001_3.agc
  490695219, unknown__002_0.agc
 1143897077, unknown__002_1.agc
 1740615685, unknown__002_2.agc
  685828165, unknown__002_3.agc
  107046210, unknown__003_0.agc
   96843465, unknown__003_1.agc
  336299972, unknown__003_2.agc
  552800567, unknown__003_3.agc
  820990213, unknown__004_0.agc
  387919755, unknown__004_1.agc
  157026568, unknown__004_2.agc
  164336102, unknown__004_3.agc
  338928709, unknown__005_0.agc
  314136765, unknown__005_1.agc
  150730950, unknown__005_2.agc
  388407059, unknown__005_3.agc
  359611009, unknown__006_0.agc
  189670046, unknown__006_1.agc
  380391107, unknown__006_2.agc
  264276690, unknown__006_3.agc
  404494609, unknown__007_0.agc
  183516228, unknown__007_1.agc
  144689424, unknown__007_2.agc
  644863521, unknown__007_3.agc
  467872451, unknown__008_0.agc
  223142818, unknown__008_1.agc
  320266001, unknown__008_2.agc
  155311460, unknown__008_3.agc
  290973548, unknown__009_0.agc
  377191572, unknown__009_1.agc
  472070585, unknown__009_2.agc
  237318632, unknown__009_3.agc
  138560763, unknown__010_0.agc
  141144784, unknown__010_1.agc
  106924569, unknown__010_2.agc
  419580762, unknown__010_3.agc
  533912949, unknown__011_0.agc
  396847140, unknown__011_1.agc
  395103436, unknown__011_2.agc
  243442041, unknown__011_3.agc
  201347595, unknown__012_0.agc
  127674474, unknown__012_1.agc
  171994206, unknown__012_2.agc
  227620117, unknown__012_3.agc
  123746310, unknown__013_0.agc
  619670262, unknown__013_1.agc
  344908386, unknown__013_2.agc
  221907488, unknown__013_3.agc
  216966534, unknown__014_0.agc
  259702476, unknown__014_1.agc
  307644796, unknown__014_2.agc
  334885024, unknown__014_3.agc
  498178932, unknown__015_0.agc
  375124562, unknown__015_1.agc
  347648580, unknown__015_2.agc
  279795468, unknown__015_3.agc
  190630961, unknown__016_0.agc
  201338755, unknown__016_1.agc
  251038710, unknown__016_2.agc
  305129207, unknown__016_3.agc
  303445516, unknown__017_0.agc
  347466149, unknown__017_1.agc
  282096926, unknown__017_2.agc
  272888395, unknown__017_3.agc
  346518633, unknown__018_0.agc
   39875192, unknown__018_1.agc
56847328837, total
